location,total_sqft,bath,price,bedroom
Hormavu,2282.0,4.0,115.00000000000001,4
other,760.0,2.0,37.49,2
Sarjapur,2172.0,3.0,100.00000000000004,3
Thubarahalli,1242.0,3.0,51.0,3
Uttarahalli,1245.0,2.0,43.58,3
Kadugodi,1088.0,2.0,43.99999999999999,2
Sahakara Nagar,1200.0,2.0,46.0,2
TC Palaya,1995.0,3.0,100.00000000000004,3
Haralur Road,1309.0,2.0,82.00000000000001,2
other,1250.0,3.0,42.00000000000001,3
5th Phase JP Nagar,1041.0,2.0,54.00000000000001,2
Sarjapur  Road,1505.0,2.0,59.999999999999986,3
Bannerghatta,1776.0,3.0,149.99999999999997,3
Bellandur,1767.0,3.0,88.99999999999999,3
other,1293.0,2.0,79.99999999999997,2
Kengeri,1320.0,2.0,49.99999999999999,2
other,1280.0,2.0,68.47999999999998,2
Thanisandra,1245.0,2.0,83.04999999999998,2
Haralur Road,1027.0,1.0,43.99999999999999,2
Yelenahalli,1200.0,2.0,46.17,2
Kanakpura Road,1100.0,3.0,57.999999999999986,3
other,1065.0,3.0,72.0,3
Kannamangala,1814.0,3.0,128.99999999999997,3
Ramagondanahalli,1610.0,2.0,111.99999999999996,3
Kumaraswami Layout,850.0,1.0,78.0,1
Kasavanhalli,1600.0,3.0,79.0,3
other,1250.0,2.0,77.13000000000002,3
Haralur Road,1243.0,2.0,46.0,2
Kanakpura Road,1452.0,3.0,60.980000000000025,3
other,1475.0,3.0,74.99999999999997,3
Electronic City,1353.0,2.0,74.99999999999997,2
Electronics City Phase 1,1750.0,3.0,57.999999999999986,3
Sahakara Nagar,1270.0,2.0,95.99999999999999,2
other,1330.0,3.0,64.99999999999999,3
Electronic City,660.0,1.0,17.999999999999996,2
BTM 2nd Stage,1400.0,2.0,90.0,2
Kanakpura Road,1700.0,3.0,74.99999999999997,3
Kasavanhalli,1585.0,2.0,90.0,2
Kothanur,1385.0,3.0,66.99999999999997,3
Electronic City,1128.0,2.0,66.99999999999997,2
HSR Layout,1203.0,2.0,59.999999999999986,2
Mallasandra,905.0,2.0,34.99999999999999,2
Hennur Road,1450.0,3.0,79.0,3
Varthur,1105.0,2.0,37.99999999999999,2
Channasandra,1200.0,2.0,46.13,2
Jalahalli,1530.0,2.0,88.99999999999999,3
Whitefield,1105.0,2.0,35.4,2
Dasarahalli,1333.0,2.0,78.55999999999997,2
other,1065.0,2.0,44.99999999999999,2
Haralur Road,1243.0,2.0,46.0,2
Old Madras Road,1530.0,3.0,76.33999999999999,3
Margondanahalli,1200.0,2.0,64.99999999999999,2
Whitefield,1270.0,2.0,94.0,2
Bellandur,1830.0,3.0,88.99999999999999,3
Chandapura,900.0,2.0,34.99999999999999,2
Bannerghatta Road,1450.0,2.0,78.0,3
other,1525.0,3.0,64.99999999999999,3
Mahalakshmi Layout,1080.0,2.0,66.99999999999997,2
other,1220.0,2.0,72.0,2
Begur Road,1200.0,2.0,44.400000000000006,2
Bommanahalli,1355.0,2.0,73.16999999999999,2
other,1500.0,2.0,59.999999999999986,2
Koramangala,1355.0,2.0,95.0,2
Electronic City,1070.0,2.0,57.00000000000001,2
Bommasandra,842.0,2.0,30.000000000000004,2
Bannerghatta Road,700.0,1.0,31.199999999999996,1
other,2500.0,4.0,64.99999999999999,3
other,1884.0,3.0,95.0,3
other,1100.0,2.0,74.99999999999997,2
Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
Budigere,1820.0,3.0,85.00000000000001,3
Thanisandra,1185.0,2.0,43.49999999999999,2
Varthur,2145.0,3.0,170.00000000000006,3
Whitefield,1220.0,2.0,88.99999999999999,2
Whitefield,1116.0,2.0,51.910000000000004,2
6th Phase JP Nagar,1192.0,2.0,74.99999999999997,2
Marathahalli,1449.0,3.0,110.00000000000004,3
Electronic City,1700.0,3.0,90.0,3
Hebbal,1920.0,3.0,149.99999999999997,3
other,1350.0,2.0,90.0,2
other,1700.0,3.0,74.00000000000003,3
Hoodi,1447.0,3.0,76.0,2
Kanakpura Road,1329.0,2.0,106.99999999999996,2
Sarjapur  Road,1314.0,2.0,70.44000000000003,3
other,1200.0,3.0,110.00000000000004,3
Hosa Road,1513.0,3.0,103.00000000000001,3
other,1276.0,2.0,79.99999999999997,3
Vittasandra,1246.0,2.0,67.5,2
other,705.0,1.0,64.99999999999999,1
Dasarahalli,1220.0,2.0,62.00000000000001,2
Yelahanka New Town,1800.0,2.0,44.99999999999999,3
Kaval Byrasandra,1400.0,3.0,74.99999999999997,3
Kasavanhalli,1245.0,2.0,79.99999999999997,2
other,1495.0,2.0,62.99999999999999,3
Gollarapalya Hosahalli,996.0,2.0,36.50000000000001,2
Yelahanka New Town,1000.0,2.0,43.99999999999999,2
other,1250.0,2.0,74.99999999999997,2
Chandapura,975.0,2.0,24.86,2
Thanisandra,1261.0,2.0,79.99999999999997,3
Electronics City Phase 1,1080.0,2.0,46.0,2
other,1230.0,2.0,49.99999999999999,2
Kammasandra,982.0,2.0,25.530000000000005,2
Bommasandra,1260.0,3.0,49.36000000000001,3
HSR Layout,1590.0,2.0,135.00000000000003,3
Horamavu Agara,1220.0,2.0,38.99999999999999,2
Electronic City Phase II,1320.0,2.0,38.12,3
Green Glen Layout,1750.0,3.0,104.99999999999997,3
Whitefield,1436.0,2.0,62.150000000000006,3
TC Palaya,1200.0,2.0,65.99999999999997,3
Malleshwaram,1500.0,2.0,139.99999999999994,2
Varthur,1560.0,3.0,90.0,3
other,1275.0,2.0,59.000000000000014,2
other,1040.0,2.0,36.400000000000006,2
Bellandur,2400.0,3.0,115.00000000000001,3
Karuna Nagar,1960.0,3.0,164.99999999999994,3
Yeshwanthpur,1195.0,2.0,100.00000000000004,2
Yelahanka,1195.0,2.0,53.105000000000004,2
other,648.0,1.0,40.0,1
Sarjapur  Road,2100.0,3.0,129.99999999999997,3
Kudlu,1027.0,2.0,43.99999999999999,2
Bommasandra,1365.0,3.0,52.82000000000001,3
Yelahanka New Town,650.0,1.0,17.999999999999996,1
Chandapura,1200.0,2.0,52.00000000000001,3
Cooke Town,1100.0,2.0,90.0,2
7th Phase JP Nagar,1075.0,2.0,57.00000000000001,3
Banashankari,1100.0,2.0,62.99999999999999,2
other,1320.0,2.0,57.999999999999986,3
Kammasandra,1500.0,3.0,64.99999999999999,3
Vittasandra,1246.0,2.0,67.5,2
Bhoganhalli,1718.0,3.0,90.20000000000002,3
Bisuvanahalli,1075.0,2.0,32.0,3
other,1480.0,3.0,75.48000000000003,3
other,500.0,1.0,13.0,1
Kanakpura Road,1041.0,2.0,36.440000000000005,2
other,1128.0,2.0,48.39999999999999,2
Hosur Road,1685.0,3.0,90.0,3
other,1180.0,2.0,64.99999999999999,2
other,1200.0,2.0,59.999999999999986,2
other,1250.0,3.0,39.5,3
Kanakpura Road,900.0,2.0,41.00000000000001,2
other,1000.0,2.0,44.99999999999999,2
Vittasandra,1404.0,2.0,70.00000000000003,2
Ramagondanahalli,1610.0,2.0,115.00000000000001,3
Varthur,1760.0,2.0,85.00000000000001,2
other,975.0,2.0,55.000000000000014,2
other,1190.0,2.0,42.00000000000001,2
Kudlu,1110.0,2.0,46.0,2
Gunjur,1235.0,2.0,44.50000000000001,2
other,1275.0,2.0,55.000000000000014,2
Harlur,1197.0,2.0,76.0,2
Begur Road,644.0,1.0,32.0,1
Bellandur,1251.0,2.0,46.99999999999999,2
Neeladri Nagar,1105.0,2.0,30.000000000000004,2
other,1080.0,2.0,37.99999999999999,2
Kudlu,2100.0,3.0,114.00000000000003,4
NRI Layout,1731.0,3.0,64.11,3
Hormavu,1206.0,2.0,55.000000000000014,2
Choodasandra,1560.0,3.0,78.0,3
7th Phase JP Nagar,750.0,1.0,46.99999999999999,1
Billekahalli,1035.0,2.0,90.0,2
Sarjapur  Road,702.0,1.0,35.79999999999999,1
Attibele,1700.0,3.0,64.99999999999999,3
HRBR Layout,1145.0,2.0,68.5,2
Ramamurthy Nagar,1208.0,2.0,43.49999999999999,3
Brookefield,1589.0,3.0,74.00000000000003,3
Yelahanka New Town,1426.0,2.0,61.50000000000002,3
Green Glen Layout,1885.0,3.0,135.00000000000003,3
Old Madras Road,935.0,2.0,37.769999999999996,2
Old Madras Road,1171.0,2.0,72.99999999999999,2
Singasandra,1465.0,2.0,59.999999999999986,2
Budigere,1820.0,3.0,95.0,3
Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
Whitefield,1452.0,2.0,46.290000000000006,3
Hennur Road,1445.0,2.0,89.55999999999996,3
other,1170.0,2.0,38.99999999999999,2
other,1070.0,2.0,49.99999999999999,2
Kanakpura Road,1100.0,3.0,53.00000000000001,3
Kothanur,1140.0,2.0,56.00000000000002,2
other,1532.0,3.0,59.75000000000001,3
other,1150.0,2.0,46.0,2
Jakkur,1473.0,2.0,85.00000000000001,2
Kathriguppe,1350.0,3.0,80.99,3
CV Raman Nagar,1980.0,4.0,166.00000000000006,3
Hoodi,1660.0,3.0,127.99999999999997,3
Kogilu,2456.0,7.0,85.00000000000001,7
Chamrajpet,650.0,2.0,44.99999999999999,2
other,1495.0,3.0,90.0,3
R.T. Nagar,1080.0,2.0,48.00000000000001,2
Electronic City,1521.0,2.0,57.5,3
other,1053.0,2.0,51.0,2
7th Phase JP Nagar,1050.0,2.0,42.00000000000001,2
Thanisandra,1430.0,2.0,51.480000000000004,3
other,1250.0,3.0,38.99999999999999,3
other,1200.0,2.0,74.99999999999997,4
Uttarahalli,1000.0,2.0,39.5,2
Bannerghatta Road,1630.0,3.0,68.00000000000001,3
Kammasandra,985.0,2.0,40.49999999999999,2
BTM 2nd Stage,1200.0,2.0,70.00000000000003,2
Ambalipura,1650.0,3.0,100.00000000000004,3
Mico Layout,1670.0,3.0,59.000000000000014,3
Sarjapur  Road,1240.0,4.0,110.00000000000004,4
other,1000.0,2.0,59.999999999999986,2
other,830.0,2.0,26.000000000000004,2
Ramagondanahalli,1200.0,3.0,56.100000000000016,3
Begur Road,2500.0,6.0,122.50000000000004,4
Haralur Road,1140.0,2.0,43.0,2
Nagarbhavi,1635.0,3.0,85.00000000000001,3
HSR Layout,1120.0,2.0,70.00000000000003,2
Harlur,2137.0,3.0,110.00000000000004,3
Hennur Road,973.0,2.0,50.739999999999995,2
Kundalahalli,1724.0,3.0,146.0,3
Banashankari,1020.0,2.0,40.790000000000006,2
Electronic City,750.0,1.0,34.99999999999999,1
Kambipura,883.0,2.0,48.99999999999999,2
other,1470.0,2.0,59.999999999999986,3
Electronics City Phase 1,891.0,2.0,24.949999999999996,2
other,1275.0,2.0,76.0,2
Kothanur,1787.0,3.0,119.99999999999997,3
8th Phase JP Nagar,1730.0,5.0,74.99999999999997,5
Sarjapur  Road,1320.0,2.0,110.00000000000004,2
Yeshwanthpur,1692.0,3.0,108.00000000000003,3
Bannerghatta Road,1400.0,3.0,69.00000000000001,3
Sarjapur  Road,1115.0,2.0,49.99999999999999,2
Whitefield,1370.0,2.0,56.00000000000002,2
other,1602.0,3.0,56.00000000000002,3
other,793.0,1.0,40.0,1
GM Palaya,675.0,1.0,34.99999999999999,1
Whitefield,1050.0,2.0,43.0,2
Jalahalli East,1035.0,2.0,42.50000000000001,2
Sarjapur  Road,1200.0,2.0,43.99999999999999,3
Sarjapur  Road,1800.0,3.0,127.99999999999997,3
Green Glen Layout,1625.0,3.0,70.00000000000003,3
Electronics City Phase 1,1032.0,2.0,31.990000000000006,2
Whitefield,1496.0,2.0,71.81000000000002,3
other,1100.0,2.0,37.99999999999999,2
Kundalahalli,1500.0,3.0,49.99999999999999,3
Electronic City Phase II,1125.0,2.0,32.63,2
other,1555.0,3.0,72.99999999999999,3
Amruthahalli,1025.0,2.0,42.00000000000001,2
Hennur Road,1482.0,2.0,83.73,3
other,1630.0,2.0,129.99999999999997,3
Arekere,900.0,2.0,44.50000000000001,2
Yelahanka,1355.0,2.0,74.99999999999997,3
Akshaya Nagar,1200.0,2.0,44.99999999999999,2
other,1563.0,3.0,62.99999999999999,3
other,1344.0,4.0,83.99999999999999,4
5th Phase JP Nagar,812.0,2.0,42.00000000000001,2
Basaveshwara Nagar,1200.0,2.0,70.00000000000003,2
Marathahalli,1360.0,2.0,101.00000000000003,2
Hegde Nagar,1835.0,3.0,88.00000000000003,3
Rachenahalli,1756.0,3.0,110.00000000000004,3
8th Phase JP Nagar,1296.0,2.0,51.82999999999999,3
Haralur Road,1300.0,2.0,74.99999999999997,2
Anandapura,1141.0,2.0,49.99999999999999,2
Poorna Pragna Layout,1270.0,2.0,50.79,3
Electronic City,1210.0,2.0,55.000000000000014,2
Hormavu,1310.0,2.0,66.99999999999997,2
Magadi Road,1187.0,2.0,55.194999999999986,3
Gubbalala,1745.0,3.0,139.99999999999994,3
Raja Rajeshwari Nagar,1050.0,2.0,36.99999999999999,2
Electronic City Phase II,1140.0,2.0,34.00000000000001,2
Varthur,1210.0,2.0,54.00000000000001,2
Kasavanhalli,2035.0,3.0,142.00000000000003,3
Sarjapur,633.0,1.0,17.089999999999996,1
Amruthahalli,485.0,1.0,19.499999999999996,1
Varthur,1112.0,2.0,40.0,2
other,1200.0,2.0,82.00000000000001,2
other,1419.0,3.0,85.00000000000001,3
other,1195.0,2.0,42.400000000000006,2
Kundalahalli,1047.0,2.0,90.99999999999997,2
Thanisandra,1884.0,4.0,117.00000000000003,3
Bannerghatta Road,905.0,2.0,57.999999999999986,2
JP Nagar,1500.0,2.0,108.00000000000003,3
other,850.0,1.0,49.99999999999999,1
Bommasandra Industrial Area,1125.0,2.0,32.49000000000001,2
Tindlu,1165.0,2.0,59.80000000000002,2
other,933.0,2.0,55.000000000000014,2
Hennur Road,1305.0,2.0,77.00000000000001,3
Billekahalli,1125.0,2.0,64.99999999999999,2
other,865.0,2.0,33.0,2
Jigani,1245.0,3.0,65.99999999999997,3
other,1145.0,2.0,59.999999999999986,3
AECS Layout,2000.0,3.0,90.0,3
Hosa Road,625.0,1.0,43.68,1
Kundalahalli,1724.0,3.0,127.99999999999997,3
Sarjapur  Road,1270.0,2.0,54.00000000000001,3
other,1250.0,3.0,39.5,3
Jakkur,1485.0,3.0,72.0,3
7th Phase JP Nagar,990.0,2.0,49.99999999999999,2
TC Palaya,1200.0,2.0,65.99999999999997,3
Kothanur,1185.0,2.0,59.000000000000014,2
Kadubeesanahalli,1140.0,2.0,78.0,2
Ambedkar Nagar,1950.0,4.0,119.99999999999997,3
Yelahanka,1756.0,3.0,125.00000000000004,3
Chandapura,520.0,1.0,14.039999999999997,1
other,1025.0,2.0,48.00000000000001,2
Whitefield,1216.0,2.0,72.0,2
Sarjapur  Road,1026.0,2.0,60.800000000000004,2
Begur,1411.0,2.0,59.999999999999986,3
Kanakpura Road,1320.0,2.0,39.599999999999994,3
Bannerghatta,1320.0,2.0,49.99999999999999,2
Kalena Agrahara,1804.0,3.0,155.00000000000003,3
HSR Layout,1140.0,2.0,46.0,2
Banjara Layout,1200.0,4.0,104.99999999999997,4
other,1750.0,3.0,119.99999999999997,3
TC Palaya,1152.0,2.0,55.000000000000014,2
Thanisandra,965.0,2.0,54.00000000000001,2
Lingadheeranahalli,1684.0,3.0,119.99999999999997,3
Hennur Road,1672.0,3.0,85.99999999999997,3
Panathur,1075.0,2.0,59.999999999999986,2
Sarjapur,1500.0,5.0,95.0,3
other,1464.0,3.0,56.00000000000002,3
Hebbal,1420.0,2.0,99.25999999999998,2
other,750.0,2.0,40.0,2
Yeshwanthpur,1169.0,2.0,64.08000000000001,2
Devanahalli,1290.0,2.0,62.00000000000001,3
Kengeri,1160.0,2.0,40.60000000000001,2
Mysore Road,1500.0,3.0,70.00000000000003,3
other,1300.0,3.0,46.0,3
Electronic City Phase II,1310.0,2.0,37.839999999999996,3
other,2150.0,3.0,170.00000000000006,3
Kanakpura Road,1300.0,2.0,69.00000000000001,3
Kadugodi,1875.0,2.0,110.00000000000004,3
Hulimavu,1260.0,2.0,82.00000000000001,3
Kengeri,2500.0,4.0,100.00000000000004,5
Begur Road,1241.0,2.0,63.99999999999998,2
Sarjapur  Road,1025.0,2.0,45.5,2
Electronic City,1070.0,2.0,59.999999999999986,2
Begur,815.0,2.0,40.0,2
Kanakpura Road,2000.0,3.0,104.99999999999997,3
Sarjapur  Road,1216.0,2.0,70.00000000000003,2
Kanakpura Road,1200.0,2.0,62.00000000000001,2
Marathahalli,1026.0,2.0,50.18000000000001,2
Hulimavu,450.0,1.0,19.999999999999996,1
KR Puram,1205.0,2.0,45.79,2
other,1368.0,2.0,87.0,2
Anekal,420.0,1.0,12.500000000000002,1
Doddakallasandra,1270.0,2.0,42.00000000000001,2
Anekal,614.0,1.0,27.999999999999996,2
Margondanahalli,1050.0,2.0,57.999999999999986,2
Yelahanka,1408.0,2.0,57.999999999999986,2
Subramanyapura,1223.0,2.0,42.809999999999995,3
other,1507.0,3.0,79.99999999999997,3
other,1160.0,2.0,57.00000000000001,2
other,1200.0,3.0,70.00000000000003,3
Poorna Pragna Layout,960.0,2.0,49.99999999999999,2
NGR Layout,1021.0,2.0,46.0,2
Hegde Nagar,2162.03,4.0,128.99999999999997,3
Channasandra,1065.0,2.0,36.0,2
Attibele,400.0,1.0,10.25,1
Bannerghatta Road,1465.0,2.0,74.99999999999997,3
Kanakpura Road,900.0,2.0,41.00000000000001,2
Marathahalli,1800.0,3.0,95.0,3
other,1175.0,2.0,83.00000000000003,2
Sanjay nagar,1050.0,2.0,59.000000000000014,2
Electronic City Phase II,1400.0,2.0,40.42999999999999,3
Indira Nagar,1650.0,3.0,149.99999999999997,3
KR Puram,1827.0,3.0,97.0,3
Thanisandra,1930.0,4.0,122.00000000000003,3
Mysore Road,883.0,2.0,36.99999999999999,2
Kengeri,550.0,1.0,16.75,1
Electronic City,1400.0,2.0,40.44,3
Kanakapura,1290.0,2.0,38.69,3
Raja Rajeshwari Nagar,1021.0,3.0,59.000000000000014,3
Whitefield,1158.0,2.0,55.000000000000014,2
Munnekollal,1200.0,2.0,57.900000000000006,3
JP Nagar,1520.0,3.0,125.00000000000004,3
Thanisandra,777.0,1.0,38.459999999999994,1
Kenchenahalli,1150.0,2.0,57.00000000000001,2
Yelahanka,1101.0,2.0,36.99999999999999,2
Mahalakshmi Layout,1200.0,2.0,110.00000000000004,3
Hebbal,1252.0,2.0,92.00000000000001,2
Marathahalli,1650.0,3.0,85.00000000000001,3
Marathahalli,1270.0,2.0,79.99999999999997,2
Tumkur Road,992.0,2.0,70.00000000000003,2
BEML Layout,2000.0,3.0,85.00000000000001,3
other,893.0,2.0,34.50000000000001,2
Bisuvanahalli,1075.0,2.0,41.49000000000001,3
Electronic City,1190.0,2.0,42.00000000000001,2
Sarjapur  Road,1814.0,3.0,62.99999999999999,3
other,1400.0,3.0,98.00000000000004,3
Murugeshpalya,1344.0,2.0,56.00000000000002,3
Kanakpura Road,1843.0,3.0,95.0,3
other,1138.0,2.0,32.0,2
other,1495.0,2.0,70.00000000000003,3
Electronic City,880.0,2.0,18.999999999999996,2
Whitefield,1396.0,3.0,74.00000000000003,3
Garudachar Palya,1610.0,2.0,119.00000000000003,3
Tindlu,1050.0,2.0,55.000000000000014,2
other,1410.0,2.0,43.71000000000001,3
Ramamurthy Nagar,1050.0,2.0,37.800000000000004,2
Kumaraswami Layout,1310.0,2.0,85.00000000000001,3
Yelahanka,1104.0,2.0,57.999999999999986,2
Hennur Road,1165.0,2.0,66.99999999999997,2
Kudlu,1027.0,2.0,43.99999999999999,2
Hormavu,1310.0,2.0,59.999999999999986,2
other,1052.0,2.0,52.00000000000001,2
Singasandra,1464.0,3.0,56.00000000000002,3
other,1000.0,2.0,44.99999999999999,2
Electronic City,1150.0,2.0,38.07999999999999,2
Thanisandra,2019.0,3.0,70.67,3
Varthur,986.0,2.0,31.0,2
Akshaya Nagar,1893.0,4.0,95.0,3
Gollarapalya Hosahalli,1318.0,3.0,56.00000000000002,3
Yelahanka,1325.0,2.0,57.999999999999986,3
Kereguddadahalli,800.0,2.0,33.0,2
other,1300.0,3.0,42.24999999999999,3
other,1300.0,2.0,59.999999999999986,3
Jalahalli East,1010.0,2.0,52.00000000000001,2
Banashankari,1260.0,2.0,74.99999999999997,2
Ulsoor,2500.0,4.0,170.00000000000006,4
Bellandur,1665.0,3.0,85.00000000000001,3
Subramanyapura,1800.0,3.0,79.99999999999997,3
Harlur,1197.0,2.0,74.99999999999997,2
other,1050.0,2.0,44.99999999999999,2
Thanisandra,1241.0,2.0,68.00000000000001,3
other,1567.0,2.0,62.00000000000001,3
Kasavanhalli,1747.0,3.0,110.00000000000004,3
Ramagondanahalli,1475.0,2.0,55.000000000000014,3
Hennur Road,980.0,2.0,51.0,2
Dasanapura,966.0,2.0,57.999999999999986,2
Sarjapur  Road,1112.0,2.0,62.00000000000001,2
other,1760.0,3.0,90.0,3
Hennur,1830.0,2.0,113.00000000000003,3
Yelahanka,1175.0,2.0,67.77000000000001,2
Whitefield,1175.0,2.0,41.00000000000001,2
Horamavu Banaswadi,1025.0,2.0,44.99999999999999,2
Hennur Road,1232.0,2.0,79.99999999999997,2
5th Phase JP Nagar,1010.0,2.0,57.00000000000001,2
Sarjapur  Road,1273.0,2.0,59.999999999999986,2
Battarahalli,1590.0,2.0,101.99999999999996,2
other,1100.0,2.0,58.50000000000001,2
Electronic City Phase II,1252.0,2.0,64.99999999999999,3
Yelahanka,1322.0,2.0,77.89999999999998,2
7th Phase JP Nagar,1000.0,1.0,59.999999999999986,1
Harlur,1755.0,3.0,117.00000000000003,3
Electronic City Phase II,1135.0,2.0,46.0,2
Nagavarapalya,1260.0,2.0,85.50000000000003,2
Kanakpura Road,1100.0,2.0,53.00000000000001,3
Electronic City Phase II,1305.0,3.0,64.99999999999999,3
other,1236.0,2.0,49.99999999999999,2
Uttarahalli,1125.0,1.0,44.99999999999999,2
KR Puram,1075.0,2.0,32.25,2
BEML Layout,2000.0,3.0,85.00000000000001,3
Kadugodi,1150.0,2.0,42.00000000000001,2
Hennur Road,1085.0,2.0,43.4,2
Hebbal Kempapura,1785.0,3.0,164.99999999999994,3
Thanisandra,1930.0,4.0,119.99999999999997,3
other,800.0,1.0,44.99999999999999,2
Kumaraswami Layout,2450.0,3.0,110.00000000000004,4
Bannerghatta Road,1920.0,3.0,122.00000000000003,3
Kothannur,1085.0,2.0,34.20000000000001,2
Thanisandra,760.0,1.0,50.4,1
Sahakara Nagar,1201.0,2.0,79.99999999999997,2
Electronic City,1615.0,3.0,97.0,3
HSR Layout,1289.0,2.0,70.00000000000003,2
Budigere,1991.0,4.0,100.00000000000004,3
Kasavanhalli,1377.0,2.0,79.99999999999997,2
Thanisandra,663.0,1.0,32.81999999999999,1
Electronic City,1165.0,2.0,33.64999999999999,2
Thanisandra,1260.0,2.0,45.5,2
other,1095.0,2.0,38.99999999999999,2
other,1050.0,2.0,64.99999999999999,2
Seegehalli,1176.0,2.0,49.99999999999999,2
Thanisandra,1801.0,3.0,115.00000000000001,3
Whitefield,1315.0,2.0,55.000000000000014,2
Parappana Agrahara,1194.0,2.0,46.0,2
NRI Layout,2400.0,2.0,125.00000000000004,2
Uttarahalli,1308.0,2.0,53.00000000000001,3
Thanisandra,1806.0,6.0,115.99999999999999,3
Hoodi,2144.0,3.0,139.99999999999994,3
Hoskote,1065.0,2.0,33.75,2
Balagere,1205.0,2.0,66.99999999999997,2
Uttarahalli,1160.0,2.0,40.580000000000005,2
Parappana Agrahara,1194.0,2.0,46.99999999999999,2
other,1200.0,3.0,56.53000000000001,3
2nd Phase Judicial Layout,1681.0,3.0,69.00000000000001,3
Bommasandra Industrial Area,1130.0,2.0,32.64,2
Kanakpura Road,1843.0,3.0,90.0,3
Bommasandra Industrial Area,1065.0,2.0,30.749999999999996,2
Thubarahalli,1885.0,3.0,85.51999999999998,3
R.T. Nagar,1500.0,2.0,44.99999999999999,2
Panathur,1210.0,2.0,69.00000000000001,2
TC Palaya,1126.0,2.0,39.39999999999999,2
Rayasandra,1357.0,2.0,59.000000000000014,3
Whitefield,1451.0,2.0,46.39999999999999,3
Hennur Road,950.0,2.0,55.000000000000014,2
Bellandur,960.0,2.0,48.00000000000001,2
other,1625.0,3.0,92.00000000000001,3
Kaggalipura,2200.0,4.0,149.99999999999997,3
Ambalipura,1607.0,2.0,111.99999999999996,3
Kanakpura Road,900.0,2.0,46.290000000000006,2
other,1080.0,2.0,37.99999999999999,2
Hosa Road,1708.0,3.0,64.05000000000001,4
Bellandur,1690.0,2.0,115.99999999999999,3
other,2100.0,3.0,144.99999999999997,5
other,1269.0,2.0,97.0,2
Haralur Road,1243.0,2.0,46.0,2
Haralur Road,1890.0,3.0,83.99999999999999,3
Electronic City Phase II,1165.0,2.0,33.64,2
BTM Layout,1196.0,2.0,56.80999999999999,2
Parappana Agrahara,1194.0,2.0,46.99999999999999,2
Old Madras Road,1630.0,3.0,110.00000000000004,3
Whitefield,1063.0,2.0,42.52,2
other,1025.0,2.0,39.97999999999999,2
Chikkabanavar,1067.0,2.0,37.99999999999999,2
Kanakpura Road,1299.0,2.0,89.63000000000001,2
Panathur,1343.0,2.0,76.0,2
Electronics City Phase 1,1330.0,2.0,43.99999999999999,3
Mallasandra,1524.0,2.0,72.0,3
Lingadheeranahalli,2236.0,4.0,152.99999999999997,4
other,1410.0,2.0,45.120000000000005,3
Kothanur,1581.0,3.0,76.0,3
Balagere,1205.0,2.0,79.0,2
Thyagaraja Nagar,1270.0,2.0,95.25,3
other,1353.0,2.0,110.00000000000004,3
other,1200.0,2.0,68.00000000000001,2
other,1250.0,2.0,70.00000000000003,3
Sarjapur  Road,1157.0,2.0,69.00000000000001,3
Kanakapura,825.0,1.0,35.475,1
Sarjapur  Road,1000.0,2.0,40.0,2
Yelahanka,602.0,1.0,33.0,1
Hoodi,1108.0,2.0,66.45999999999998,2
Thyagaraja Nagar,1040.0,2.0,68.00000000000001,2
Sarjapur,1451.0,2.0,87.0,2
Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
Kanakpura Road,850.0,1.0,37.31999999999999,1
other,900.0,2.0,40.0,2
Kudlu,720.0,1.0,33.0,1
Thanisandra,1573.0,3.0,115.00000000000001,3
Sarjapur  Road,1026.0,2.0,60.800000000000004,2
CV Raman Nagar,1400.0,2.0,78.0,3
Electronic City Phase II,1400.0,2.0,40.44,3
Banashankari Stage III,2100.0,3.0,146.99999999999997,4
Sarjapur  Road,1150.0,2.0,48.49999999999999,2
Raja Rajeshwari Nagar,1500.0,3.0,88.00000000000003,3
Kothanur,1790.0,3.0,104.99999999999997,3
Ramagondanahalli,1125.0,2.0,74.99999999999997,2
Hennur,1830.5,3.0,84.20499999999998,3
Marathahalli,1100.0,2.0,49.99999999999999,2
7th Phase JP Nagar,1276.0,2.0,51.0,2
Banaswadi,1105.0,2.0,57.00000000000001,2
Thanisandra,1110.0,2.0,46.49999999999999,2
Dasanapura,708.0,1.0,41.00000000000001,1
Kudlu,1027.0,2.0,43.99999999999999,2
other,1600.0,3.0,100.00000000000004,3
Sarjapur  Road,1205.0,2.0,36.99999999999999,2
5th Phase JP Nagar,1450.0,2.0,72.99999999999999,3
other,540.0,1.0,22.000000000000004,1
Dasarahalli,1200.0,2.0,42.00000000000001,2
Kalena Agrahara,1837.0,2.0,95.0,3
Whitefield,1346.0,2.0,76.01,2
Balagere,1012.0,2.0,68.00000000000001,2
other,1125.0,2.0,55.000000000000014,2
Kaggadasapura,1500.0,2.0,59.999999999999986,3
Harlur,1197.0,2.0,79.89999999999998,2
Chandapura,1230.0,2.0,31.37,3
BTM 2nd Stage,1100.0,2.0,46.99999999999999,2
other,1563.0,2.0,52.00000000000001,3
Sarjapur  Road,1600.0,3.0,119.99999999999997,3
Green Glen Layout,1715.0,3.0,119.99999999999997,3
Ramagondanahalli,1151.0,2.0,42.50000000000001,2
Uttarahalli,1123.0,2.0,59.999999999999986,2
